wavelength calibrated_flux flux_var
4524.169388825474 5.399379104771525e-17 2.742995019241274e-36
4526.220283629131 5.2637575180823685e-17 2.68947377419067e-36
4528.271178432788 5.737088534244055e-17 2.935647979249119e-36
4530.322073236444 5.717622295489023e-17 2.9291694019062142e-36
4532.372968040101 5.633568990894097e-17 2.8970077650826176e-36
4534.423862843758 6.004471748938245e-17 3.109080820416181e-36
4536.474757647415 6.712261532071239e-17 3.405081487670062e-36
4538.525652451071 7.170283486106214e-17 3.681728422412788e-36
4540.576547254728 7.086641337790818e-17 3.6042547766613775e-36
4542.627442058385 7.410042554757585e-17 3.783223169682143e-36
4544.678336862042 7.540959365112526e-17 3.8347188770120945e-36
4546.7292316656985 7.508068113056267e-17 3.786961646465136e-36
4548.780126469355 7.557112902721274e-17 3.838263250881942e-36
4550.831021273012 7.615884299202858e-17 3.8625200840885577e-36
4552.881916076669 7.701194428159112e-17 3.902307680653425e-36
4554.932810880326 7.795777305849908e-17 3.8729806913919535e-36
4556.983705683982 7.588461157507221e-17 3.776143650805547e-36
4559.034600487639 7.724271151805737e-17 3.910840512733575e-36
4561.085495291296 7.855312188991239e-17 4.018620428781689e-36
4563.136390094953 7.956605321230141e-17 4.033201314557467e-36
4565.1872848986095 8.104615990372824e-17 4.087013454945131e-36
4567.238179702266 8.183132084510553e-17 4.127895278717501e-36
4569.289074505923 8.037469603954284e-17 4.057741688690548e-36
4571.33996930958 7.926549338097118e-17 4.019965335603401e-36
4573.390864113237 8.299253184370379e-17 4.148668141603035e-36
4575.441758916893 8.501956812127683e-17 4.308149505419765e-36
4577.49265372055 8.454822609493264e-17 4.342218513435616e-36
4579.543548524207 8.493547895171337e-17 4.3186951459652825e-36
4581.594443327864 8.395667172055079e-17 4.252805375424664e-36
4583.6453381315205 8.601158247506369e-17 4.333335971437265e-36
4585.696232935177 8.438950658323062e-17 4.2691409681740656e-36
4587.747127738834 8.446435259557214e-17 4.2171230158962396e-36
4589.798022542491 8.302334640898365e-17 4.1640674270437894e-36
4591.848917346148 8.500867093045332e-17 4.274144713818081e-36
4593.899812149804 8.652282699739944e-17 4.393575726946943e-36
4595.950706953462 8.564008522851558e-17 4.286721815695034e-36
4598.001601757119 8.441162391494339e-17 4.1934939233229455e-36
4600.052496560776 8.373380576076358e-17 4.2002773303904287e-36
4602.103391364432 8.497011990897118e-17 4.262761070710453e-36
4604.154286168089 8.581335586516339e-17 4.249758438562652e-36
4606.205180971746 8.31889663351713e-17 4.159866187696398e-36
4608.256075775403 8.629953493091545e-17 4.323479264137092e-36
4610.306970579059 8.482107722909937e-17 4.2157935164313895e-36
4612.357865382716 8.50707580098368e-17 4.296007662466216e-36
4614.408760186373 7.65645994072075e-17 3.795773614950904e-36
4616.45965499003 7.226625569028541e-17 3.5418800381899246e-36
4618.510549793687 7.621228908596472e-17 3.746073162656777e-36
4620.561444597343 7.719850863002929e-17 3.796429343849994e-36
4622.612339401 7.862676088454432e-17 3.924916958427715e-36
4624.663234204657 7.811902575237726e-17 3.829039965844979e-36
4626.714129008314 8.712016404599808e-17 4.500160374523394e-36
4628.76502381197 6.76496425119511e-17 2.6189906940700687e-36
4630.815918615627 7.385226170480064e-17 3.580224348513014e-36
4632.866813419284 7.530787344738376e-17 3.699682651231664e-36
4634.917708222941 6.939409492402406e-17 3.395107606170952e-36
4636.9686030265975 6.932121249990883e-17 3.379103703248064e-36
4639.019497830254 6.889483303200226e-17 3.336842920579216e-36
4641.070392633911 7.198579396352348e-17 3.4944513484301266e-36
4643.121287437568 7.158775877745497e-17 3.502912186327502e-36
4645.172182241225 6.975732004503198e-17 3.3877778340772536e-36
4647.223077044881 6.743889082576336e-17 3.2478502563415964e-36
4649.273971848538 6.826105536056054e-17 3.300451485991399e-36
4651.324866652195 6.535472022558029e-17 3.167065010930637e-36
4653.375761455852 6.6887764974336e-17 3.2328436194511493e-36
4655.4266562595085 6.914295479905314e-17 3.4218532323100614e-36
4657.477551063166 6.823293130328995e-17 3.3527237073094456e-36
4659.528445866823 6.728999767540432e-17 3.316680614202961e-36
4661.57934067048 6.571603303902835e-17 3.233153068060717e-36
4663.6302354741365 6.597577602425777e-17 3.162678222977063e-36
4665.681130277793 6.526257020468912e-17 3.166589803646624e-36
4667.73202508145 6.437150233928077e-17 3.102464578605275e-36
4669.782919885107 6.24920784656077e-17 3.013607505303496e-36
4671.833814688764 6.488181449060105e-17 3.204367648139824e-36
4673.88470949242 6.29192995924565e-17 3.129585312676215e-36
4675.935604296077 6.304069268574749e-17 3.1082951714132845e-36
4677.986499099734 6.363220384553179e-17 3.0800036789067194e-36
4680.037393903391 6.298028851697212e-17 3.019768216020858e-36
4682.0882887070475 6.460078825054945e-17 3.085618157097771e-36
4684.139183510704 6.502360642258147e-17 3.192355981102844e-36
4686.190078314361 5.937609857229461e-17 2.8652340894276506e-36
4688.240973118018 5.75802147419729e-17 2.80799214310196e-36
4690.291867921675 5.773842403111437e-17 2.7776833950145694e-36
4692.342762725331 6.034498529313008e-17 2.9283532031293086e-36
4694.393657528988 6.031462242721873e-17 2.9361617625082454e-36
4696.444552332645 6.035302182773952e-17 2.8596942005868512e-36
4698.495447136302 6.145293962676191e-17 2.9420731070868138e-36
4700.546341939958 6.142746608458569e-17 2.9118881997925817e-36
4702.597236743615 6.180536691967475e-17 2.969853500362007e-36
4704.648131547272 6.173896572393995e-17 2.9570665825781346e-36
4706.699026350929 6.292189177913513e-17 3.00268985832506e-36
4708.7499211545855 6.200861203126728e-17 2.9846413802637146e-36
4710.800815958242 5.974112303889735e-17 2.871192706354856e-36
4712.851710761899 6.06060454374744e-17 2.8969464939364866e-36
4714.902605565556 6.119488208863785e-17 2.911729279272109e-36
4716.953500369213 6.135657649079524e-17 2.9211737649734564e-36
4719.004395172869 6.002692659997838e-17 2.914799517589271e-36
4721.055289976526 6.169571648656393e-17 2.925807336482787e-36
4723.106184780183 6.139289205879203e-17 3.0021622371929934e-36
4725.15707958384 6.145343250170064e-17 2.9542171155670175e-36
4727.2079743874965 5.90566729077741e-17 2.8133308970685687e-36
4729.258869191153 6.094699440338075e-17 2.8959208133500825e-36
4731.30976399481 6.041566217423837e-17 2.8432841166929696e-36
4733.360658798467 6.082599606685675e-17 2.9289008426360145e-36
4735.411553602124 6.129091224830093e-17 2.9255115402428687e-36
4737.46244840578 5.884163869919572e-17 2.746580766903396e-36
4739.513343209437 5.869571705881237e-17 2.8016705001144388e-36
4741.564238013094 6.022003316057714e-17 2.8658231404828477e-36
4743.615132816751 5.744163979109905e-17 2.7323785059163717e-36
4745.6660276204075 5.931400430937842e-17 2.8391136147188554e-36
4747.716922424064 6.11329577384111e-17 2.933059763132056e-36
4749.767817227721 5.736610257410826e-17 2.717688818057854e-36
4751.818712031378 5.959176204116283e-17 2.8198321208664625e-36
4753.8696068350355 5.705347310178689e-17 2.6491817925742678e-36
4755.920501638692 5.99869238579382e-17 2.8553566244635204e-36
4757.971396442349 6.008966959506512e-17 2.8259622013210438e-36
4760.022291246006 5.821507261359189e-17 2.760474908129193e-36
4762.073186049663 6.04896522463284e-17 2.8876296423675736e-36
4764.124080853319 6.061249240636245e-17 2.8939667638808372e-36
4766.174975656976 5.984732534775871e-17 2.8014904245031034e-36
4768.225870460633 5.935240629793112e-17 2.7663668243776516e-36
4770.27676526429 5.900583313853298e-17 2.810878725460324e-36
4772.327660067946 5.923889425366202e-17 2.8145602379565353e-36
4774.378554871603 5.73879493011139e-17 2.6788938470766264e-36
4776.42944967526 5.930442585531226e-17 2.8431290642499133e-36
4778.480344478917 5.942077799008793e-17 2.8382220224330163e-36
4780.531239282574 5.867647525515481e-17 2.7711560809867906e-36
4782.58213408623 5.6214517641861e-17 2.6682897171441785e-36
4784.633028889887 5.728880325054027e-17 2.731105705707196e-36
4786.683923693544 5.513301606711754e-17 2.6470253195188567e-36
4788.734818497201 5.727574020453672e-17 2.6984722590269824e-36
4790.785713300857 5.871988831141609e-17 2.787016910894435e-36
4792.836608104514 5.999113910471805e-17 2.8512730696077144e-36
4794.887502908171 5.645717814556195e-17 2.6883220906859246e-36
4796.938397711828 5.715221038152098e-17 2.736279981558146e-36
4798.9892925154845 5.852626288258455e-17 2.7676083107484748e-36
4801.040187319141 6.152693229797804e-17 2.9402330738981284e-36
4803.091082122798 6.035783174051395e-17 2.874521816662781e-36
4805.141976926455 5.831034368146299e-17 2.75528716362532e-36
4807.192871730112 5.968387273884304e-17 2.7963239844322577e-36
4809.243766533768 5.923781627257371e-17 2.803059375537971e-36
4811.294661337426 5.971208557390088e-17 2.8239522012160626e-36
4813.345556141083 5.964881695824436e-17 2.824512042896554e-36
4815.39645094474 5.905509933819757e-17 2.767349835274276e-36
4817.447345748396 5.784177759845522e-17 2.8040161017291258e-36
4819.498240552053 5.935974727070017e-17 2.8795743030409886e-36
4821.54913535571 5.866386713043148e-17 2.835990475311854e-36
4823.600030159367 5.808041286540271e-17 2.7694156684112795e-36
4825.6509249630235 6.014595392897366e-17 2.871238115462613e-36
4827.70181976668 5.770416963849143e-17 2.7717283161048445e-36
4829.752714570337 6.179361707836186e-17 2.9333965500710407e-36
4831.803609373994 5.978420122471418e-17 2.8637875247081163e-36
4833.854504177651 6.118811587039289e-17 2.9643957656864464e-36
4835.905398981307 5.930199953591119e-17 2.8660180450635264e-36
4837.956293784964 5.977921495423899e-17 2.8222496312406504e-36
4840.007188588621 5.87326296643473e-17 2.8042839768037438e-36
4842.058083392278 6.130150851871118e-17 2.9471849206169804e-36
4844.1089781959345 6.127355448547961e-17 2.9022887855685397e-36
4846.159872999591 5.997821231452467e-17 2.783937590448568e-36
4848.210767803248 5.989592108448408e-17 2.821923165158645e-36
4850.261662606905 6.188482252635029e-17 2.9031923128605375e-36
4852.312557410562 6.261645973356779e-17 2.967229715749865e-36
4854.363452214218 6.165202325343325e-17 2.8546432876845013e-36
4856.414347017875 6.179160187726665e-17 2.84621125947887e-36
4858.465241821532 6.125061381582804e-17 2.8279080651165938e-36
4860.516136625189 6.128287924812301e-17 2.8931574391105674e-36
4862.567031428845 6.129791562823174e-17 2.8621350756528855e-36
4864.617926232502 6.097999421875267e-17 2.856172707314043e-36
4866.668821036159 6.221264251593342e-17 2.8694237633324832e-36
4868.719715839816 6.257013405916276e-17 2.8584361676415416e-36
4870.7706106434725 5.933914766480431e-17 2.7575289765995116e-36
4872.821505447129 6.099202138092024e-17 2.8385402355323152e-36
4874.872400250786 5.992809278015024e-17 2.797916705577072e-36
4876.923295054443 5.6672058667393e-17 2.662800767384795e-36
4878.9741898581 5.424706840347003e-17 2.513480630167605e-36
4881.025084661756 5.284733190320095e-17 2.4836529587974624e-36
4883.075979465413 5.804519063448078e-17 2.7049867720588047e-36
4885.12687426907 5.687251120714154e-17 2.6593560821567343e-36
4887.177769072727 5.63033077601637e-17 2.6254355326231102e-36
4889.2286638763835 5.814331195451647e-17 2.7055078765446993e-36
4891.27955868004 5.9800940230645e-17 2.783715851142307e-36
4893.330453483697 6.234206604999863e-17 2.969696625830145e-36
4895.381348287354 6.214048772439006e-17 2.9596407733854278e-36
4897.432243091011 6.042963500388197e-17 2.854880871489924e-36
4899.483137894667 5.987002485685009e-17 2.7963875687394148e-36
4901.534032698324 6.066940880461485e-17 2.8698182321884574e-36
4903.584927501981 6.192911398011335e-17 2.9017882258838022e-36
4905.635822305639 6.096529252141257e-17 2.8802717917814696e-36
4907.686717109295 6.162548260859333e-17 2.870925407369587e-36
4909.737611912952 6.357518277168545e-17 2.9563812034953473e-36
4911.788506716609 6.192464422455359e-17 2.880921517527079e-36
4913.839401520266 6.263622452473652e-17 2.9076202333632885e-36
4915.8902963239225 6.059960944923818e-17 2.802029682461673e-36
4917.941191127579 5.961999585030764e-17 2.7738295510222675e-36
4919.992085931236 6.018604416725683e-17 2.7524082519989963e-36
4922.042980734893 6.027295572209664e-17 2.759987983565677e-36
4924.09387553855 6.48522464988918e-17 2.977237800647504e-36
4926.144770342206 6.406134694215524e-17 2.9857122823126425e-36
4928.195665145863 6.326255234292368e-17 2.967804435304298e-36
4930.24655994952 6.313387250651399e-17 2.954676944137095e-36
4932.297454753177 6.453343428585966e-17 3.0301926460760064e-36
4934.348349556833 6.219538311094819e-17 2.8887894005798123e-36
4936.39924436049 6.43189914018069e-17 2.9954436081017233e-36
4938.450139164147 6.337434232649129e-17 2.937945838629301e-36
4940.501033967804 6.238159676476285e-17 2.8439585946789313e-36
4942.551928771461 6.274459400765848e-17 2.9337646702234936e-36
4944.602823575117 6.414650700224986e-17 2.977508158640458e-36
4946.653718378774 6.426930090215114e-17 2.9508651029745824e-36
4948.704613182431 5.96332093470412e-17 2.749720528934655e-36
4950.755507986088 6.629498659031138e-17 3.0733720729448275e-36
4952.806402789744 6.480972758635346e-17 3.0043821857397957e-36
4954.857297593401 6.324955899026885e-17 2.9081912456893113e-36
4956.908192397058 6.453830914858592e-17 2.9735160039460418e-36
4958.959087200715 6.493266549475703e-17 3.015872893865764e-36
4961.0099820043715 6.381125254235942e-17 2.9167235233956538e-36
4963.060876808029 6.415710493530418e-17 2.9910237149722792e-36
4965.111771611686 6.4056346335016e-17 3.0443810186102484e-36
4967.162666415343 6.585380090455318e-17 3.055497993793439e-36
4969.2135612189995 6.233662066926459e-17 2.887108102144434e-36
4971.264456022656 6.494670333185595e-17 3.035668162370715e-36
4973.315350826313 6.640395318024783e-17 3.096538892708705e-36
4975.36624562997 6.630012681465911e-17 3.072282201381532e-36
4977.417140433627 6.531629490932464e-17 2.9899472341209176e-36
4979.468035237283 6.535384770625795e-17 3.011143634610789e-36
4981.51893004094 6.574874825083423e-17 2.9984393947392704e-36
4983.569824844597 6.547653787695599e-17 2.9856441114287436e-36
4985.620719648254 6.682551131938183e-17 3.0843689014835826e-36
4987.6716144519105 6.929489067983594e-17 3.2047168076054755e-36
4989.722509255567 6.866835307026093e-17 3.208875945420278e-36
4991.773404059224 6.850103334754713e-17 3.156695500179157e-36
4993.824298862881 6.797596827953706e-17 3.1462921029471696e-36
4995.875193666538 6.938963607698666e-17 3.222067448414815e-36
4997.926088470194 7.061216070889839e-17 3.291529588938309e-36
4999.976983273851 7.268624535434449e-17 3.375157201852459e-36
5002.027878077508 7.045321594252247e-17 3.24824076520291e-36
5004.078772881165 7.109367609093935e-17 3.257785485746044e-36
5006.1296676848215 7.229893596708691e-17 3.372618582231292e-36
5008.180562488478 7.277062125638569e-17 3.366198071589926e-36
5010.231457292135 7.246067767073768e-17 3.389931704349348e-36
5012.282352095792 7.472913870914582e-17 3.460879213569647e-36
5014.333246899449 7.531573468478573e-17 3.442300454020788e-36
5016.384141703105 7.534020063673806e-17 3.5140918936466873e-36
5018.435036506762 7.773214784403146e-17 3.59551210396472e-36
5020.485931310419 7.970560128853803e-17 3.745780843862675e-36
5022.536826114076 7.733613136546512e-17 3.573850754627197e-36
5024.587720917732 8.103170471070615e-17 3.7648672959264276e-36
5026.638615721389 8.015079797657422e-17 3.7725214220665265e-36
5028.689510525046 7.997800035337987e-17 3.707492699467648e-36
5030.740405328703 8.008951194744314e-17 3.737691099563475e-36
5032.7913001323595 8.182680262594831e-17 3.811467057621025e-36
5034.842194936016 8.21812550175719e-17 3.829204163963295e-36
5036.893089739673 8.286690925331762e-17 3.8935009027414305e-36
5038.94398454333 8.570509943056142e-17 4.0014742506851315e-36
5040.994879346987 8.454947624657193e-17 3.947679457367876e-36
5043.045774150643 8.452915788859205e-17 3.980199902995244e-36
5045.0966689543 8.689871627013469e-17 4.113848575467411e-36
5047.147563757957 8.772096019672823e-17 4.1249299947384395e-36
5049.198458561614 9.129437741386896e-17 4.3675440267364704e-36
5051.2493533652705 8.946312432440145e-17 4.249850895882803e-36
5053.300248168927 8.848436520736603e-17 4.193199169000855e-36
5055.351142972584 9.099930366348386e-17 4.358685344227045e-36
5057.402037776241 9.058833371608747e-17 4.3240261687523866e-36
5059.4529325798985 9.30408251523899e-17 4.4985829707637885e-36
5061.503827383555 9.437452371169775e-17 4.5545942729658325e-36
5063.554722187212 9.379265858404454e-17 4.5389496622430375e-36
5065.605616990869 9.448053788425774e-17 4.5690400079624915e-36
5067.656511794526 9.635944722662641e-17 4.631747658704256e-36
5069.707406598182 9.792637435000552e-17 4.790678232151664e-36
5071.758301401839 9.57328785092996e-17 4.66951751360791e-36
5073.809196205496 9.586312193540011e-17 4.6291316332219845e-36
5075.860091009153 9.913259585879578e-17 4.8514903932024e-36
5077.9109858128095 9.708762023192482e-17 4.686267892213567e-36
5079.961880616466 9.860252960852688e-17 4.7912248094177536e-36
5082.012775420123 9.784739805270698e-17 4.762395251509295e-36
5084.06367022378 9.59865941035118e-17 4.616746540431438e-36
5086.114565027437 9.75325258427432e-17 4.69600620418044e-36
5088.165459831093 9.654896469776392e-17 4.6476926242284674e-36
5090.21635463475 9.693695245888263e-17 4.7200287572796265e-36
5092.267249438407 9.77461446157893e-17 4.7539285091582715e-36
5094.318144242064 9.650629899924711e-17 4.666904159764126e-36
5096.3690390457205 9.288491613023336e-17 4.443240972648675e-36
5098.419933849377 9.366850776457544e-17 4.509556256892809e-36
5100.470828653034 9.339940967324054e-17 4.4700936234977054e-36
5102.521723456691 9.00083423903219e-17 4.26568627403677e-36
5104.572618260348 8.893919092617013e-17 4.25379438920623e-36
5106.623513064004 8.583961664587531e-17 4.019319401006019e-36
5108.674407867661 8.694501220346624e-17 4.1000823482936295e-36
5110.725302671318 8.561838414844317e-17 4.029640289949137e-36
5112.776197474975 8.185923727597483e-17 3.812059470038607e-36
5114.827092278631 8.174227576378236e-17 3.813513893803933e-36
5116.877987082289 8.190930034975291e-17 3.7860319943321006e-36
5118.928881885946 7.926206251735662e-17 3.656790360603813e-36
5120.979776689603 7.79034318607565e-17 3.569984060156664e-36
5123.030671493259 7.684708961202104e-17 3.507620063034802e-36
5125.081566296916 7.543365544663185e-17 3.417548600049861e-36
5127.132461100573 7.566663927576468e-17 3.443176129014432e-36
5129.18335590423 7.461364753891579e-17 3.451360932795547e-36
5131.2342507078865 7.443353095595227e-17 3.422513523339952e-36
5133.285145511543 7.345512713280013e-17 3.307467056420624e-36
5135.3360403152 7.155624560740587e-17 3.253026665951113e-36
5137.386935118857 7.183957822787842e-17 3.280489535387638e-36
5139.437829922514 7.005954803025766e-17 3.162087232868466e-36
5141.48872472617 7.158453061878743e-17 3.274140844582661e-36
5143.539619529827 6.941022400490902e-17 3.1665401544074726e-36
5145.590514333484 6.768963007585647e-17 3.020403641966889e-36
5147.641409137141 6.703343670609169e-17 3.009735739681823e-36
5149.6923039407975 6.511307490620282e-17 2.9034106851847333e-36
5151.743198744454 6.548764565535127e-17 2.898815221787499e-36
5153.794093548111 6.504489172268057e-17 2.913497117319772e-36
5155.844988351768 6.458731404108563e-17 2.8777298864298508e-36
5157.895883155425 6.393848539253532e-17 2.8491472637059418e-36
5159.946777959081 6.396144529810755e-17 2.891368412519915e-36
5161.997672762738 6.554674433091774e-17 2.9467747445955383e-36
5164.048567566395 6.31319323678385e-17 2.778034465943606e-36
5166.099462370052 6.186161877683042e-17 2.6943284012142894e-36
5168.1503571737085 6.284236933890655e-17 2.7110169403666283e-36
5170.201251977365 6.291139267943316e-17 2.7173121779098057e-36
5172.252146781022 6.213212673098415e-17 2.6713536084877605e-36
5174.303041584679 6.34086377019941e-17 2.74517547783727e-36
5176.353936388336 6.1084441195868e-17 2.677542739258093e-36
5178.404831191992 6.052334378715537e-17 2.6764824067014377e-36
5180.455725995649 6.086092048461265e-17 2.678422147267193e-36
5182.506620799306 6.150661322987215e-17 2.6790797468396247e-36
5184.557515602963 6.186135926424871e-17 2.696290797623954e-36
5186.608410406619 6.053666075480704e-17 2.6677175036614586e-36
5188.659305210276 5.862916712114737e-17 2.6504150554045176e-36
5190.710200013933 5.960429649355204e-17 2.6917362158117533e-36
5192.76109481759 5.911653183905704e-17 2.7020109521316256e-36
5194.8119896212465 5.921682283296108e-17 3.106073512297614e-36
5196.862884424903 5.800307539167042e-17 3.3717389244841533e-36
5198.91377922856 5.753837813953962e-17 3.430875557462155e-36
5200.964674032217 5.986016424086313e-17 3.355586308767842e-36
5203.015568835874 5.879097009497673e-17 2.915754203711282e-36
5205.06646363953 6.022472405959674e-17 2.773650264991238e-36
5207.117358443187 5.974400336354802e-17 2.6290275877487847e-36
5209.168253246844 5.913785714969113e-17 2.5831172119111323e-36
5211.219148050502 5.778854784645498e-17 2.548101082495748e-36
5213.270042854158 5.794991097024157e-17 2.5356496973919596e-36
5215.320937657815 5.9065541620341e-17 2.6109233234366686e-36
5217.371832461472 5.918207144640874e-17 2.6365740660050984e-36
5219.422727265129 5.934763007661714e-17 2.635602248663389e-36
5221.4736220687855 5.82161401540802e-17 2.6035734656898718e-36
5223.524516872442 5.668025584155002e-17 2.5384082201643385e-36
5225.575411676099 5.814727415127209e-17 2.5957525136294206e-36
5227.626306479756 5.893061896739778e-17 2.5948993439318875e-36
5229.677201283413 5.812819429607861e-17 2.5465022204485428e-36
5231.728096087069 5.959593738208259e-17 2.622672218105574e-36
5233.778990890726 5.943561408333813e-17 2.678800621930284e-36
5235.829885694383 5.896245464070535e-17 2.6561527813848197e-36
5237.88078049804 5.769651260581106e-17 2.567811647832741e-36
5239.9316753016965 5.711704962888222e-17 2.5316279835293803e-36
5241.982570105353 5.94039917401994e-17 2.6394326051172776e-36
5244.03346490901 5.877650821080095e-17 2.4496024540128347e-36
5246.084359712667 5.636235844557283e-17 2.1254107423395278e-36
5248.135254516324 5.551986909753288e-17 2.1567822011191247e-36
5250.18614931998 5.667324264997672e-17 2.144528891729541e-36
5252.237044123637 5.77922216415136e-17 2.389460300213362e-36
5254.287938927294 5.808531900087799e-17 2.6135017867170214e-36
5256.338833730951 5.775080705032403e-17 2.5457098548827713e-36
5258.3897285346075 5.88134058106033e-17 2.621023991164026e-36
5260.440623338264 5.927948810145169e-17 2.6421677575528264e-36
5262.491518141921 5.794075344789922e-17 2.5257984843338114e-36
5264.542412945578 5.719127670720128e-17 2.4535091047660827e-36
5266.593307749235 5.744754400946139e-17 2.4279808721972907e-36
5268.644202552892 5.823726519932575e-17 2.4913933688023468e-36
5270.695097356549 5.71044517760757e-17 2.4820713073166267e-36
5272.745992160206 5.789555116442611e-17 2.558968887424602e-36
5274.796886963863 5.694896842591036e-17 2.51374340325834e-36
5276.847781767519 5.832521534743424e-17 2.5838224354463035e-36
5278.898676571176 5.707352156704215e-17 2.5544408086932486e-36
5280.949571374833 5.774050468373078e-17 2.5277677640910868e-36
5283.00046617849 5.820312917679786e-17 2.5206784395354985e-36
5285.051360982146 5.694542860787773e-17 2.4789368605492287e-36
5287.102255785803 5.827306488538816e-17 2.571205923091247e-36
5289.15315058946 5.851114894963939e-17 2.5531298530864678e-36
5291.204045393117 5.756969362624728e-17 2.507805368588369e-36
5293.2549401967735 5.865690069134575e-17 2.551191802689527e-36
5295.30583500043 5.75541160590834e-17 2.5036834664380087e-36
5297.356729804087 5.803787127213002e-17 2.576665906848612e-36
5299.407624607744 5.804823777046817e-17 2.6014869359145676e-36
5301.458519411401 5.705162301424656e-17 2.5401224257080376e-36
5303.509414215057 5.774832301567682e-17 2.5187191820294812e-36
5305.560309018714 5.805514125153398e-17 2.5591800884107263e-36
5307.611203822371 5.843638432132687e-17 2.5447199749354958e-36
5309.662098626028 5.707831628760125e-17 2.5079190229599977e-36
5311.7129934296845 5.714260051868168e-17 2.5142606927804406e-36
5313.763888233341 5.688093448159486e-17 2.5070543906293538e-36
5315.814783036998 5.747044942521575e-17 2.523574886924432e-36
5317.865677840655 5.984614946478174e-17 2.6467657793125004e-36
5319.916572644312 5.798781764234963e-17 2.5103353783952624e-36
5321.967467447968 5.643193811902614e-17 2.480005728540373e-36
5324.018362251625 5.781068803737889e-17 2.5518364972293023e-36
5326.069257055282 5.921457780358451e-17 2.580740959584308e-36
5328.120151858939 5.793734123835942e-17 2.5395945368446886e-36
5330.1710466625955 5.903240356986647e-17 2.6410584974794698e-36
5332.221941466252 5.788025711423957e-17 2.600355568477614e-36
5334.272836269909 5.91288829537212e-17 2.6077631767237595e-36
5336.323731073566 5.818082392806653e-17 2.5786228469524252e-36
5338.374625877223 5.747673525616921e-17 2.506538340044501e-36
5340.425520680879 5.97074487913055e-17 2.5923446060511916e-36
5342.476415484536 5.81520865322474e-17 2.5399085179130963e-36
5344.527310288193 5.870990565489994e-17 2.549202889491243e-36
5346.57820509185 5.792952059518994e-17 2.521046130361164e-36
5348.629099895506 5.974678832527816e-17 2.6200861649074723e-36
5350.679994699163 5.853063023448385e-17 2.5455855444154674e-36
5352.73088950282 5.901313442398704e-17 2.5997554763792857e-36
5354.781784306477 5.917141699861433e-17 2.5746351796847108e-36
5356.8326791101335 5.749153533383108e-17 2.4879618971020112e-36
5358.88357391379 5.919632621105508e-17 2.5919669859623163e-36
5360.934468717447 6.000218390618117e-17 2.6204491926771208e-36
5362.985363521104 5.777956448351628e-17 2.4988961009650845e-36
5365.036258324762 5.781281218553311e-17 2.4740635135301445e-36
5367.087153128418 5.837164701546048e-17 2.5111513606437688e-36
5369.138047932075 5.871765409100128e-17 2.535122529370679e-36
5371.188942735732 6.048900569532581e-17 2.5943223452647102e-36
5373.239837539389 5.946118592567132e-17 2.5704877336059466e-36
5375.290732343045 5.636213625586855e-17 2.4679320391803908e-36
5377.341627146702 5.712988888173984e-17 2.5420239284519784e-36
5379.392521950359 5.735103670024035e-17 2.5299459328494448e-36
5381.443416754016 5.815145083271561e-17 2.5175049583914368e-36
5383.4943115576725 5.962241514064595e-17 2.5913649980523903e-36
5385.545206361329 5.736763710287112e-17 2.505700755654549e-36
5387.596101164986 5.84869623520606e-17 2.5436075692678927e-36
5389.646995968643 5.848527599013741e-17 2.5176332928279138e-36
5391.6978907723 5.565727255238733e-17 2.4176247447003065e-36
5393.748785575956 5.4525939420043076e-17 2.3538122406416722e-36
5395.799680379613 5.568445570097841e-17 2.3969201597514445e-36
5397.85057518327 5.660688977283934e-17 2.4245676763712857e-36
5399.901469986927 5.530804662531415e-17 2.3702764697604537e-36
5401.9523647905835 5.668377620454733e-17 2.411799698300662e-36
5404.00325959424 5.724581529242053e-17 2.442498973429613e-36
5406.054154397897 5.4474970825826273e-17 2.3458392835148914e-36
5408.105049201554 5.3972273757119127e-17 2.3205470718085923e-36
5410.155944005211 5.460453007848119e-17 2.307211447180513e-36
5412.206838808867 5.468662517205243e-17 2.338758739381158e-36
5414.257733612524 5.3820797568182964e-17 2.3250006710968355e-36
5416.308628416181 5.575134637590362e-17 2.414691992921342e-36
5418.359523219838 5.5371959019591586e-17 2.417088621549309e-36
5420.4104180234945 5.4905954323562617e-17 2.3321804899161604e-36
5422.461312827152 5.360903491306131e-17 2.2866320052387916e-36
5424.512207630809 5.365351690283296e-17 2.307771212529545e-36
5426.563102434466 5.58140588656703e-17 2.4170063079919426e-36
5428.6139972381225 5.62675037227489e-17 2.4082263138298472e-36
5430.664892041779 5.4297470634719964e-17 2.3225324788046926e-36
5432.715786845436 5.293815498140274e-17 2.2529097576566943e-36
5434.766681649093 5.610022506158033e-17 2.3970238892636262e-36
5436.81757645275 5.567804662965311e-17 2.3775283796582097e-36
5438.868471256406 5.5329663469784665e-17 2.372616071362851e-36
5440.919366060063 5.5166895567650456e-17 2.3554463296849045e-36
5442.97026086372 5.445568531242792e-17 2.3279079904699624e-36
5445.021155667377 5.50208356078977e-17 2.384276565133481e-36
5447.072050471033 5.2992366599441344e-17 2.2644301187657768e-36
5449.12294527469 5.4460104093741044e-17 2.3348397689074705e-36
5451.173840078347 5.500496939914664e-17 2.356774773826949e-36
5453.224734882004 5.445064296410328e-17 2.349518826027677e-36
5455.2756296856605 5.408891647729916e-17 2.335044975095174e-36
5457.326524489317 5.4424935729582486e-17 2.3229936581132495e-36
